식품코드,식품대분류,식품상세분류,1회제공량(g),에너지(㎉),수분(g),단백질(g),지방(g),탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),총 식이섬유(g),칼슘(㎎),철(㎎),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),망간(㎎),셀레늄(㎍),레티놀(㎍),베타카로틴(㎍),비타민 D3(㎍),토코페롤(㎎),토코트리에놀(㎎),비타민 B1(㎎),비타민 B2(㎎),나이아신(㎎),엽산(DFE)(㎍),비타민 B12(㎍),비타민 C(㎎),총 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),콜레스테롤(㎎),총 포화 지방산(g),부티르산(4:0)(g),카프로산(6:0)(g),카프릴산(8:0)(g),카프르산(10:0)(g),라우르산(12:0)(g),미리스트산(14:0)(g),팔미트산(16:0)(g),스테아르산(18:0)(g),아라키드산(20:0)(g),미리스톨레산(14:1)(g),팔미톨레산(16:1)(g),올레산(18:1(n-9))(g),박센산(18:1(n-7))(g),가돌레산(20:1)(g),리놀레산(18:2(n-6)c)(g),알파 리놀렌산(18:3(n-3))(g),감마 리놀렌산(18:3(n-6))(g),에이코사디에노산(20:2(n-6))(g),에이코사트리에노산(20:3(n-6))(g),아라키돈산(20:4(n-6))(g),에이코사펜타에노산(20:5(n-3))(g),도코사펜타에노산(22:5(n-3))(g),도코사헥사에노산(22:6(n-3))(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산(18:3t)(g),회분(g),성분표출처,발행기관
D000384,찌개 및 전골류,어패류찌개.전골,600.0,601.62,481.2,48.9,33.7,25.6,7.4,0.6,1.4,3.1,0.0,2.2,15.7,266.23,-,140.13,671.03,1518.52,2584.06,2.82,0.52,0.75,213.49,48.42,1074.14,-,6.26,0.02,0.34,0.49,6.35,74.72,16.7,0.0,-,1556.008,3272.713,3648.564,988.129,1745.823,2096.199,1928.905,2084.772,2673.807,1497.636,467.757,2557.09,4461.921,7414.006,2356.621,1605.682,1836.235,156.06,7.1,0.0,0.0,0.0,0.0,0.018,1.292,4.527,1.12,0.098,0.01,0.926,3.69,0.76,1.264,1.397,0.602,0.04,0.714,1.153,0.267,2.044,0.415,4.214,0.3,0.09,0.103,0.125,10.6,식약처('16) 제4권,식품의약품안전처
D000385,찌개 및 전골류,채소류찌개.전골,400.0,243.032,351.45,15.069,15.005,11.929,3.025,0.498,1.469,1.059,0.0,0.0,8.417,151.756,-,0.0,210.736,639.691,1962.142,0.0,0.0,0.0,0.0,6.648,1077.218,-,0.0,0.0,1.094,0.784,6.595,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.178,2.756,0.0,0.0,0.0,0.0,0.0,0.1,1.8,0.8,0.0,0.0,0.1,3.1,0.2,0.1,2.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,6.547,식약처('12) 제1권,식품의약품안전처
D000386,찌개 및 전골류,어패류찌개.전골,300.0,355.0,235.1,24.0,23.3,12.2,5.9,0.8,1.7,1.9,0.0,1.5,9.4,219.92,-,64.82,350.58,676.46,1296.4,1.42,0.19,0.37,0.05,25.18,527.4,-,3.53,0.07,0.02,0.37,3.87,48.04,12.75,5.12,-,939.22,1664.73,1890.89,556.67,886.91,980.04,1120.07,1232.6,1437.51,626.84,204.98,1339.57,2236.31,3669.81,1198.51,904.94,901.78,63.32,4.9,0.0,0.0,0.0,0.0,0.0,1.6,2.8,0.5,0.1,0.0,0.6,1.2,0.2,0.8,1.2,0.5,0.0,0.4,0.0,0.1,1.6,0.3,3.1,2.9,0.1,0.1,2.8,5.3,식약처('17) 제5권,식품의약품안전처
D000389,찌개 및 전골류,채소류찌개.전골,500.0,315.16,433.9,25.6,16.1,17.1,3.5,0.5,0.9,1.7,0.0,0.4,7.4,411.5,-,140.2,435.96,722.06,1650.77,2.81,0.7,1.67,39.1,0.0,736.05,-,10.97,0.0,0.4,0.18,0.24,75.01,3.85,4.89,-,927.575,1786.618,1478.254,271.498,1237.271,983.653,985.297,603.978,1755.896,896.639,261.561,1027.796,2826.917,5098.499,1057.911,1150.7,1248.191,8.85,2.4,0.0,0.0,0.0,0.0,0.003,0.042,1.693,0.633,0.041,0.005,0.049,2.977,0.215,0.027,6.622,1.19,0.006,0.003,0.0,0.001,0.002,0.0,0.0,0.0,0.014,0.015,0.0,7.3,식약처('16) 제4권,식품의약품안전처
D000390,찌개 및 전골류,채소류찌개.전골,400.0,167.56,359.9,14.7,5.2,15.4,4.4,0.3,1.0,1.1,0.0,2.0,7.9,70.75,-,56.89,222.48,655.05,1293.87,2.98,0.22,0.42,24.62,0.0,480.57,-,2.73,0.04,0.19,0.24,1.06,70.43,0.67,0.67,-,523.393,1030.011,1076.313,253.763,595.979,631.541,610.954,368.38,928.147,468.397,129.01,819.456,1452.502,2899.483,709.566,620.698,626.911,16.55,1.3,0.0,0.0,0.0,0.0,0.007,0.072,0.778,0.404,0.008,0.015,0.079,1.195,0.062,0.01,1.002,0.14,0.0,0.003,0.003,0.014,0.001,0.001,0.0,0.1,0.048,0.014,0.0,4.7,식약처('16) 제4권,식품의약품안전처
D000393,찌개 및 전골류,채소류찌개.전골,300.0,166.0,264.2,16.2,8.1,7.2,1.7,0.0,0.6,1.1,0.0,0.0,6.1,226.15,-,88.09,248.2,403.9,1123.08,1.56,0.3,0.95,0.03,1.6,252.81,-,6.16,0.03,0.11,0.11,0.3,35.82,0.12,0.23,-,643.81,1119.59,960.92,176.99,743.13,565.48,698.46,359.17,1096.25,491.69,160.85,661.31,1753.1,3037.91,633.08,766.48,735.43,10.71,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.4,0.0,0.0,0.0,2.0,0.1,0.0,4.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,식약처('17) 제5권,식품의약품안전처
D000394,찌개 및 전골류,육류찌개.전골,600.0,529.0,494.9,41.6,27.3,29.2,2.3,0.2,0.5,1.5,0.0,0.1,13.2,148.95,-,92.89,423.89,725.81,1779.63,4.81,0.44,1.31,63.39,5.05,3077.4,-,6.86,0.18,0.49,0.58,6.17,104.07,0.58,4.32,-,1284.57,2808.37,2614.68,607.08,1572.11,1638.29,1667.62,839.36,2677.97,1104.25,423.32,2487.95,3712.39,7133.94,628.05,2443.28,1875.67,453.19,8.3,0.0,0.0,0.0,0.0,0.0,0.5,4.4,3.3,0.0,0.1,0.4,6.1,0.2,0.9,1.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,7.0,식약처('15) 제3권,식품의약품안전처
D000399,찌개 및 전골류,육류찌개.전골,300.0,189.0,260.7,11.1,10.4,12.7,3.6,1.2,1.4,1.1,0.0,0.0,8.3,101.58,-,55.48,214.58,546.7,1583.05,1.16,0.14,0.4,0.02,8.1,506.1,-,2.64,0.06,0.19,0.18,1.16,49.33,0.1,0.73,-,396.31,729.02,744.18,171.83,402.12,408.7,477.84,277.4,635.81,264.13,73.33,602.17,997.71,2115.41,580.57,511.28,421.96,29.12,3.7,0.0,0.0,0.0,0.0,0.0,0.1,2.4,1.1,0.0,0.0,0.3,4.0,0.3,0.1,2.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,5.2,식약처('17) 제5권,식품의약품안전처
D000400,찌개 및 전골류,채소류찌개.전골,300.0,95.0,275.9,5.6,2.6,12.2,5.8,0.8,2.4,2.5,0.0,0.1,4.1,82.63,-,51.71,112.18,471.07,1024.11,0.78,0.12,0.45,0.01,2.75,377.18,-,2.61,0.03,0.1,0.12,0.33,72.87,0.14,2.77,-,192.08,331.51,310.24,61.71,204.88,174.51,232.06,105.04,328.67,134.72,43.74,242.69,633.71,1123.52,225.94,229.01,214.06,9.26,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,식약처('17) 제5권,식품의약품안전처
D000404,찜류,어패류찜,500.0,376.42,407.0,51.7,7.9,24.7,5.7,0.3,1.3,2.4,0.0,1.8,8.7,423.93,-,126.25,674.62,1193.87,1898.67,2.34,0.32,0.79,127.44,21.39,1694.74,-,9.33,0.06,0.31,0.34,1.29,108.98,5.43,0.0,-,1765.79,3556.728,4092.149,1167.749,1932.343,2323.293,2131.584,1002.051,3320.466,1709.084,635.763,2862.308,5706.788,8128.552,2794.653,1826.963,2288.279,263.32,1.1,0.0,0.0,0.0,0.0,0.003,0.045,0.798,0.265,0.022,0.0,0.065,1.283,0.125,0.032,2.11,0.242,0.006,0.002,0.003,0.045,0.259,0.027,0.471,0.0,0.008,0.011,0.018,8.8,식약처('16) 제4권,식품의약품안전처
D000405,찜류,어패류찜,100.0,125.506,69.858,22.996,3.485,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.382,59.16,-,51.37,272.171,369.058,839.962,0.73,0.02,0.02,80.97,100.872,0.0,-,0.72,0.05,0.017,0.238,0.687,38.88,0.0,1.727,-,900.45,1696.47,1877.46,637.15,871.28,1033.2,1030.16,489.78,1513.55,746.15,264.19,1246.71,2192.78,3170.32,34.25,728.75,914.46,99.008,0.91,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.2,0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.021,0.0,0.0,0.0,3.122,식약처('14) 명절,식품의약품안전처
D000406,찜류,어패류찜,500.0,394.32,404.8,50.9,9.7,25.8,5.7,0.9,1.2,2.8,0.0,0.8,9.7,369.06,-,134.41,624.98,1190.22,1985.6,2.6,0.42,0.8,102.87,129.01,1766.75,-,10.68,0.05,0.26,0.39,0.95,97.85,6.51,0.66,-,1640.28,3381.34,3887.697,1147.139,1838.686,2231.764,1986.961,936.368,3148.561,1659.283,638.467,2756.64,5589.094,8434.1,2556.226,1766.845,2207.887,284.22,1.6,0.0,0.0,0.0,0.0,0.007,0.09,1.114,0.322,0.026,0.0,0.136,1.633,0.192,0.069,2.818,0.392,0.011,0.014,0.0,0.023,0.429,0.03,0.559,0.1,0.019,0.021,0.093,8.8,식약처('16) 제4권,식품의약품안전처
D000408,찜류,육류찜,450.0,961.04,262.5,72.1,49.2,57.4,24.1,6.9,4.4,7.7,0.0,5.1,7.9,161.28,-,96.79,526.97,1113.23,2395.17,8.32,0.34,0.6,89.25,12.68,1350.26,-,4.09,0.19,1.52,0.42,2.45,56.11,2.63,0.0,-,2875.774,5520.142,5960.596,1626.148,2972.596,3439.572,3289.638,2146.807,4708.032,2298.652,555.212,4221.971,7002.699,12568.479,3987.2,3151.038,3008.206,199.57,16.1,0.0,0.0,0.0,0.04,0.078,0.697,9.944,5.26,0.082,0.015,0.958,16.491,1.308,0.343,6.477,0.447,0.012,0.207,0.066,0.253,0.008,0.046,0.01,0.3,0.151,0.123,0.005,8.8,식약처('16) 제4권,식품의약품안전처
D000409,찜류,육류찜,200.0,650.0,100.5,42.4,52.0,3.5,0.1,0.0,0.0,0.0,0.0,0.0,3.1,26.1,-,29.3,217.72,220.72,333.64,4.82,0.23,0.04,63.97,7.83,0.0,-,0.47,0.02,0.18,0.4,2.66,27.56,0.4,0.0,-,1391.04,2818.48,3000.3,834.74,1480.67,1643.87,1710.35,888.85,2755.16,1145.37,414.69,2749.19,3555.04,5913.86,656.22,2618.69,1708.66,171.1,15.2,0.0,0.0,0.0,0.0,0.1,0.7,10.3,4.0,0.1,0.0,1.4,19.4,1.5,0.2,4.9,0.2,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.4,0.3,0.1,0.0,1.6,식약처('15) 제3권,식품의약품안전처
D000410,찜류,육류찜,300.0,517.44,190.6,61.3,19.7,23.7,10.7,8.2,0.5,1.6,0.0,0.4,8.5,63.61,-,70.47,419.65,1084.63,1138.51,16.92,0.34,0.25,54.03,0.0,1919.6,-,5.47,0.1,0.44,0.65,2.39,33.95,0.0,1.4,-,2210.596,4592.811,4880.082,1327.769,2431.004,2584.84,2518.941,1491.376,4209.775,1883.666,554.848,3782.979,5365.875,11259.462,3564.812,2734.557,2434.428,163.29,8.0,0.0,0.0,0.0,0.012,0.019,0.472,4.25,3.2,0.027,0.072,0.411,0.078,0.208,0.031,0.904,0.124,0.0,0.008,0.038,0.077,0.017,0.054,0.0,0.5,0.338,0.12,0.014,4.7,식약처('16) 제4권,식품의약품안전처
D000411,찜류,어패류찜,80.0,66.914,63.083,14.862,0.505,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.865,11.919,-,30.44,104.182,78.912,208.33,1.87,0.33,0.03,25.33,4.205,0.0,-,0.98,0.0,0.0,0.052,0.591,10.46,0.0,1.114,-,569.27,1029.98,913.52,299.21,465.23,599.72,544.88,245.28,1243.22,416.02,395.99,721.03,1326.46,1961.48,99.27,505.91,610.98,140.113,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.001,0.0,0.0,0.0,0.819,식약처('14) 명절,식품의약품안전처
D000412,찜류,어패류찜,100.0,136.878,68.988,21.474,5.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115,52.113,-,55.97,176.557,262.31,1089.435,0.65,0.02,0.02,59.54,28.915,4.402,-,0.51,0.0,0.041,0.144,0.121,29.44,0.0,0.0,-,928.63,1766.8,2108.92,697.77,871.99,1085.67,1057.91,461.84,1511.53,773.4,176.42,1430.46,2440.92,3706.48,259.2,827.63,1002.43,97.768,1.67,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.3,0.0,0.0,0.5,0.9,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.7,0.035,0.0,0.0,0.0,3.624,식약처('14) 명절,식품의약품안전처
D000413,찜류,어패류찜,100.0,179.688,67.013,18.857,11.515,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.444,28.373,-,45.52,201.475,274.473,650.975,0.73,0.01,0.02,40.78,16.577,0.0,-,0.61,0.0,0.061,0.135,2.313,38.78,0.0,0.0,-,762.34,1406.6,1578.73,543.46,685.57,830.78,824.36,382.82,1106.31,655.19,141.93,1021.2,1814.69,2778.24,95.69,565.64,774.19,71.921,3.59,0.0,0.0,0.0,0.0,0.0,0.4,2.6,0.5,0.0,0.0,0.5,2.4,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,1.1,0.064,0.0,0.0,0.0,2.458,식약처('14) 명절,식품의약품안전처
D000414,찜류,어패류찜,150.0,235.0,94.6,28.1,5.7,18.0,6.4,0.4,0.8,0.6,0.0,4.6,3.0,171.31,-,51.37,274.49,385.83,900.98,1.06,0.1,0.25,48.81,1.32,632.29,-,4.77,0.05,0.16,0.18,0.68,31.13,0.18,0.0,-,1151.26,2182.29,2309.29,729.03,1153.79,1261.25,1296.86,544.17,1751.7,808.36,576.66,1668.09,2891.95,4890.0,235.56,917.36,1278.25,153.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,1.1,0.1,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.0,3.7,식약처('15) 제3권,식품의약품안전처
D000415,찜류,어패류찜,1100.0,835.6,919.4,54.3,36.9,71.6,16.2,0.1,7.4,6.1,0.0,2.5,43.4,984.26,-,244.2,847.54,2105.91,3952.03,6.57,0.76,2.7,66.54,19.64,8364.58,-,22.85,0.11,0.72,0.33,2.47,131.98,0.0,0.0,-,1404.763,2928.643,2976.989,625.916,1839.627,1819.457,1691.858,967.165,2960.824,1188.586,336.711,2496.017,4334.53,8258.597,3268.414,2303.253,1912.597,186.23,5.8,0.0,0.0,0.0,0.0,0.024,0.406,4.275,1.01,0.079,0.024,1.41,6.007,0.673,0.179,9.802,1.863,0.055,0.196,0.061,0.176,0.722,0.192,0.368,0.3,0.066,0.166,0.055,17.8,식약처('16) 제4권,식품의약품안전처
D000416,찜류,육류찜,250.0,494.599,156.988,49.86,26.956,13.138,4.317,0.879,0.472,2.104,0.0,0.862,0.952,47.93,-,33.19,214.663,352.251,753.635,11.96,0.18,0.14,0.0,10.741,184.604,-,1.95,0.4,0.133,0.223,1.507,0.0,0.0,0.0,-,2162.92,4286.52,4198.76,1194.04,2222.39,2345.46,2517.84,1300.54,3508.87,1564.29,310.21,3351.21,4795.33,8516.34,3661.96,2663.84,2195.75,141.483,10.335,0.0,0.0,0.0,0.0,0.0,0.7,5.6,4.0,0.0,0.1,0.8,8.2,0.4,0.0,0.9,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.067,0.9,0.1,0.0,3.058,식약처('13) 제2권/명절,식품의약품안전처
D000419,찜류,어패류찜,750.0,492.32,622.7,65.4,6.5,43.1,8.2,1.1,2.5,4.6,0.0,0.0,20.0,481.97,-,185.75,735.79,1747.65,3425.72,4.69,0.71,1.13,181.9,0.0,2529.61,-,14.08,0.12,0.51,0.63,2.42,91.35,0.0,0.0,-,2174.031,3998.946,4404.264,1368.829,2281.845,2550.81,2675.015,1305.184,4215.838,1708.25,451.858,3308.494,7501.988,16493.043,4412.599,2761.15,2792.668,420.21,1.1,0.0,0.0,0.0,0.0,0.015,0.064,0.775,0.244,0.019,0.0,0.081,0.676,0.091,0.017,1.835,0.232,0.0,0.0,0.0,0.073,0.115,0.017,0.41,0.0,0.0,0.0,0.0,12.3,식약처('16) 제4권,식품의약품안전처
D000420,찜류,육류찜,1500.0,1364.21,1185.3,114.2,38.8,139.5,66.8,16.4,10.2,7.1,0.0,33.1,29.7,518.67,-,238.8,1275.1,3113.77,5462.32,6.84,0.46,1.7,88.74,43.07,3107.48,-,6.03,0.22,4.5,0.49,0.0,122.71,0.0,0.0,-,4560.251,8494.22,9290.893,2624.231,4820.625,5093.753,5107.94,3123.469,7375.062,3246.902,870.524,6060.841,10980.81,18838.332,5779.036,4440.937,4770.734,450.42,10.3,0.0,0.0,0.0,0.0,0.06,0.311,7.617,2.253,0.026,0.09,1.696,12.273,0.713,0.131,4.371,0.255,0.0,0.054,0.076,0.237,0.0,0.0,0.0,0.2,0.135,0.024,0.024,22.1,식약처('16) 제4권,식품의약품안전처
D000421,찜류,어패류찜,100.0,278.218,55.567,17.275,22.97,0.597,0.0,0.0,0.0,0.0,0.0,0.0,2.794,617.719,-,52.74,476.802,285.462,447.401,1.94,0.04,0.5,71.13,84.254,14.703,-,0.5,0.0,0.159,0.189,2.597,10.34,0.0,14.936,-,666.12,1321.05,1425.18,487.96,683.29,781.42,826.73,405.07,1139.51,551.93,160.97,1143.32,1540.52,2552.98,135.42,744.72,696.71,97.877,6.798,0.0,0.0,0.0,0.0,0.0,1.5,4.5,0.8,0.1,0.0,1.7,4.9,0.7,0.2,0.8,0.2,0.1,0.0,0.0,0.0,1.8,0.3,1.1,0.13,0.0,0.1,0.0,3.591,식약처('14) 명절,식품의약품안전처
D000422,찜류,어패류찜,100.0,182.118,65.014,20.058,10.59,1.642,0.0,0.0,0.0,0.0,0.0,0.0,0.389,121.221,-,41.44,226.761,262.372,602.033,0.63,0.02,0.03,65.56,270.549,0.0,-,0.93,0.0,0.0,0.2,0.317,25.79,0.0,0.429,-,774.11,1414.88,1561.45,559.53,729.14,868.98,881.45,341.32,1223.32,603.03,198.91,1117.49,1825.75,2784.15,110.45,670.19,755.39,138.433,2.846,0.0,0.0,0.0,0.0,0.0,0.3,2.1,0.4,0.0,0.0,0.9,1.6,0.3,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.2,1.3,0.083,0.0,0.0,0.0,2.695,식약처('14) 명절,식품의약품안전처
D000424,찜류,어패류찜,80.0,90.787,59.025,12.472,2.503,4.592,0.0,0.0,0.0,0.0,0.0,0.0,1.735,62.664,-,48.13,125.294,149.345,234.163,1.87,0.09,0.84,45.6,24.366,81.606,-,0.5,0.0,0.102,0.137,1.602,41.3,0.0,0.0,-,452.15,828.95,865.49,244.15,482.35,563.94,518.25,237.27,1231.45,422.59,182.2,690.86,1291.08,1668.5,23.36,405.72,559.21,65.032,0.377,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.016,0.0,0.0,0.0,1.407,식약처('14) 명절,식품의약품안전처
D000425,찜류,육류찜,300.0,469.532,205.605,68.79,20.104,3.358,0.351,0.162,0.0,0.189,0.0,0.0,7.281,89.86,-,54.29,443.139,345.568,276.43,5.93,0.51,0.18,0.0,30.842,5.242,-,2.29,0.1,0.328,0.734,5.017,0.0,0.0,0.0,-,2855.9,5787.58,5887.48,1870.33,2878.3,3234.52,3034.63,1717.45,4596.25,2359.55,424.15,4074.86,6447.8,10495.52,3407.72,2767.0,2919.79,372.069,6.393,0.0,0.0,0.0,0.0,0.0,0.2,4.7,1.5,0.0,0.0,0.7,8.0,0.4,0.1,2.9,0.2,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.142,0.1,0.0,0.0,2.143,식약처('13) 제2권,식품의약품안전처
D000426,찜류,어패류찜,500.0,400.08,402.8,42.6,9.8,35.4,5.5,0.2,1.0,2.1,0.0,2.3,10.5,566.0,-,188.82,585.88,1126.41,2137.21,4.85,1.27,1.23,167.65,34.66,2075.83,-,13.27,0.09,0.06,0.35,0.15,120.27,14.75,0.0,-,1530.58,2917.617,3083.664,777.63,1598.438,2015.166,1699.162,846.28,3112.317,1335.524,459.324,2327.413,4790.693,6598.794,2483.119,1863.701,1867.366,419.16,1.5,0.0,0.0,0.0,0.0,0.005,0.074,1.074,0.352,0.03,0.0,0.125,1.297,0.147,0.065,2.451,0.508,0.015,0.018,0.0,0.084,0.377,0.037,0.535,0.0,0.01,0.012,0.02,9.4,식약처('16) 제4권,식품의약품안전처
D000427,찜류,어패류찜,250.0,202.669,196.086,47.12,1.034,1.221,1.221,0.141,0.0,0.641,0.0,0.439,2.076,643.022,-,71.16,620.44,514.7,644.958,1.53,0.19,0.25,0.0,9.07,204.031,-,1.26,0.02,0.0,0.066,8.657,0.0,0.0,1.48,-,1614.04,2753.18,3121.56,1092.99,1510.57,1808.91,1678.67,853.84,2758.55,1257.24,455.35,2649.32,3742.58,5790.01,2661.69,1708.67,1813.62,235.123,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.008,0.0,0.0,0.0,4.539,식약처('13) 제2권,식품의약품안전처
D000428,국 및 탕류,육류국.탕,400.0,261.77,347.6,35.8,12.8,0.8,1.3,0.3,0.5,0.5,0.0,0.0,3.8,48.37,-,71.96,234.83,278.17,847.97,11.26,3.91,0.18,97.57,25.16,165.8,-,2.47,0.04,0.0,0.31,1.34,19.72,0.0,0.0,-,1439.327,2779.466,3008.966,897.652,1434.941,1676.925,1555.364,863.161,2863.973,1273.834,476.836,2080.107,3495.017,6035.241,2237.454,1746.908,1636.102,209.08,5.8,0.0,0.0,0.0,0.012,0.015,0.416,3.471,1.866,0.017,0.102,0.53,5.632,0.239,0.057,0.37,0.028,0.009,0.01,0.025,0.1,0.123,0.033,0.117,0.4,0.306,0.113,0.015,3.0,식약처('16) 제4권,식품의약품안전처
D000433,국 및 탕류,어패류국.탕,600.0,419.793,506.328,58.417,16.621,9.133,1.421,0.087,0.244,0.966,0.0,0.125,4.3,865.614,-,109.27,949.72,1111.072,1799.022,3.64,0.35,1.42,0.0,637.28,1463.748,-,7.52,0.42,0.206,0.906,8.181,0.0,0.0,0.0,-,2351.63,4323.22,5105.56,1536.98,2342.56,2675.43,2738.84,1379.95,4012.62,1955.51,439.42,3698.99,6337.96,9662.09,3822.64,2619.98,2678.73,375.051,3.045,0.0,0.0,0.0,0.0,0.0,0.5,2.1,0.4,0.0,0.0,0.9,2.0,0.5,0.2,0.9,0.2,0.0,0.1,0.0,0.1,0.7,0.3,1.9,0.082,0.0,0.0,0.0,9.5,식약처('13) 제2권,식품의약품안전처
D000436,국 및 탕류,어패류국.탕,600.0,187.8,550.7,29.4,3.2,10.4,1.9,0.2,0.4,1.3,0.0,0.0,3.6,110.82,-,110.42,313.69,642.18,1704.69,5.79,2.41,0.45,107.64,8.76,183.16,-,3.05,0.01,0.33,0.22,0.52,44.06,4.27,0.0,-,1038.495,2025.814,2000.09,658.757,1079.807,1464.963,1051.2,589.302,2400.788,1041.424,319.604,1473.711,2958.13,4858.256,1702.427,1130.362,1376.764,292.42,0.4,0.0,0.0,0.0,0.0,0.0,0.021,0.288,0.126,0.001,0.0,0.024,0.154,0.043,0.048,0.236,0.047,0.0,0.007,0.0,0.078,0.204,0.021,0.208,0.0,0.005,0.0,0.0,6.4,식약처('16) 제4권,식품의약품안전처
D000440,국 및 탕류,어패류국.탕,600.0,361.747,510.127,57.361,7.214,16.844,1.094,0.081,0.282,0.731,0.0,0.0,8.845,439.388,-,100.29,690.717,988.316,1983.9,2.88,0.39,0.79,0.0,89.979,887.315,-,7.51,0.09,0.763,0.414,8.299,0.0,0.0,0.83,-,2150.57,4090.55,4719.59,1443.67,2145.52,2452.91,2546.87,1175.55,3909.35,1889.02,375.64,3408.26,5910.59,9409.93,3137.53,2370.02,2618.0,516.745,0.973,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.1,0.6,0.2,0.1,0.9,0.1,0.0,0.0,0.0,0.1,0.3,0.0,0.7,0.032,0.0,0.0,0.0,8.454,식약처('13) 제2권,식품의약품안전처
D000441,국 및 탕류,어패류국.탕,600.0,262.02,535.4,41.6,6.2,9.9,1.5,0.2,0.5,0.7,0.0,0.0,4.3,342.1,-,95.17,531.74,853.62,1476.25,2.0,0.24,0.42,153.91,446.89,79.11,-,2.89,0.0,0.13,0.19,0.38,88.07,6.23,0.27,-,1425.766,2906.238,3407.543,1105.984,1563.102,1778.341,1701.693,803.353,2900.408,1438.152,343.843,2352.305,4076.968,6597.168,2419.763,1449.603,1825.965,283.08,1.1,0.0,0.0,0.0,0.0,0.002,0.09,0.769,0.234,0.003,0.001,0.252,0.868,0.273,0.092,0.409,0.092,0.002,0.022,0.001,0.071,0.569,0.056,0.994,0.1,0.025,0.008,0.048,6.9,식약처('16) 제4권,식품의약품안전처
D000443,국 및 탕류,어패류국.탕,600.0,400.0,504.8,28.6,10.2,48.6,5.7,0.4,2.4,1.8,0.0,1.0,10.4,396.38,-,102.24,451.7,1042.47,1859.96,2.23,0.33,1.06,0.05,18.93,1580.33,-,6.59,0.36,0.52,0.4,3.18,80.19,1.14,3.1,-,1027.88,1888.59,2002.25,464.17,1060.93,1121.08,1189.95,562.33,1700.89,726.67,151.01,1592.59,2602.58,5534.28,1895.47,1268.41,1085.35,137.36,2.9,0.0,0.0,0.0,0.0,0.0,0.3,2.1,0.5,0.0,0.0,0.8,2.9,0.4,0.3,2.0,0.7,2.0,0.1,0.0,0.1,0.3,0.1,0.8,0.2,0.0,0.0,0.1,7.8,식약처('17) 제5권,식품의약품안전처
